,exp,line,powerlaw,cadence,gal mag,gal rad,peak mag
307,3.848061041491907,2.9471725517813607,0.057441230227605944,15.0,16.0,2.0,14.0
308,3.634793658415445,2.7616347841113473,0.050553139545876646,15.0,16.0,2.0,14.0
309,3.652946741643361,2.732631318937574,0.05910084612961093,15.0,16.0,2.0,14.0
310,3.4368086929268786,2.5890989759222585,0.04932150676972785,15.0,16.0,2.0,14.0
311,3.2526656164756713,2.439491506928284,0.049783389100535924,15.0,16.0,2.0,14.0
312,0.2489888454534386,0.13480959761269504,0.03528681088965636,37.0,16.0,2.0,16.0
313,0.23873035144150678,0.1486301279924817,0.02759197223521852,37.0,16.0,2.0,16.0
314,0.23355269721701605,0.14358831992814494,0.035775668809430554,37.0,16.0,2.0,16.0
315,0.1090826958108278,0.06228146509576694,0.017584067200650488,37.0,16.0,2.0,16.0
316,0.2259663495076067,0.13287229784678828,0.027568527295029576,37.0,16.0,2.0,16.0
317,0.22221716617527065,0.13567601025392823,0.02838699144633358,37.0,16.0,2.0,16.0
318,0.22881746291247523,0.1349064346448551,0.03300769684452145,37.0,16.0,2.0,16.0
319,0.2155416582811104,0.135237399126289,0.012204607624888697,37.0,16.0,2.0,16.0
320,0.20791796596455264,0.12130104232345738,0.038031162589540944,37.0,16.0,2.0,16.0
321,0.20362035213367077,0.10783313955551249,0.03617827247212071,37.0,16.0,2.0,16.0
322,0.22181388211170092,0.13653167769071908,0.015394145664465897,37.0,16.0,2.0,16.0
323,0.4636809811530818,0.3243243778770307,0.028861517493680346,37.0,16.0,2.0,16.0
324,0.49101769146160074,0.3444823555106981,0.03882984703379617,37.0,16.0,2.0,16.0
325,0.41774608992302636,0.2817424186689212,0.02436165975460139,37.0,16.0,2.0,16.0
326,0.1920133582259115,0.11023375533892929,0.028951467195397294,37.0,16.0,2.0,16.0
327,0.4584536553387596,0.323347930192259,0.02765422989177823,37.0,16.0,2.0,16.0
328,0.3953157409852761,0.270639366299136,0.035174037329842915,37.0,16.0,2.0,16.0
329,0.39544161475033324,0.2767714338519421,0.04328952990246298,37.0,16.0,2.0,16.0
330,0.3998085308289295,0.27905423334111756,0.03147833152191944,37.0,16.0,2.0,16.0
331,0.38951851429301104,0.2643253018140899,0.02965074305020951,37.0,16.0,2.0,16.0
332,0.36965152136095203,0.24774039264064518,0.033248143704332676,37.0,16.0,2.0,16.0
333,0.3815128660187751,0.2478488596988795,0.03575326740284342,37.0,16.0,2.0,16.0
334,0.33158939128505255,0.2245022067717025,0.027113084498045142,37.0,16.0,2.0,16.0
335,0.31960464324722676,0.216019002783761,0.03446340971687435,37.0,16.0,2.0,16.0
336,0.3267727002240984,0.21316043206254118,0.022718772273784497,37.0,16.0,2.0,16.0
337,0.31246042819113595,0.19889019970234206,0.040322469694009676,37.0,16.0,2.0,16.0
338,0.30762140786708453,0.19943168268294253,0.03981900159089458,37.0,16.0,2.0,16.0
339,0.29647246919048753,0.19261695689801478,0.022849427407033173,37.0,16.0,2.0,16.0
340,0.2825683008513691,0.17839647447906898,0.0363505766137161,37.0,16.0,2.0,16.0
341,0.2889247071618325,0.18717683904810442,0.03240340246631244,37.0,16.0,2.0,16.0
342,0.28298131703927204,0.1818349049932791,0.029267080904443663,37.0,16.0,2.0,16.0
343,0.25344130986176505,0.1627717076202933,0.017352110681793306,37.0,16.0,2.0,16.0
344,0.14324691070286186,0.07641286411791282,0.024737886441893113,37.0,16.0,2.0,16.0
345,0.2565354561571328,0.17083676536439593,0.0164729429687199,37.0,16.0,2.0,16.0
346,0.2800722528424191,0.1800241985507273,0.025357884321267645,37.0,16.0,2.0,16.0
347,0.0672997193275072,0.04233306143152135,0.007780639408684364,37.0,16.0,2.0,16.0
348,0.2384057607675253,0.15813478060934377,0.02408523239490265,37.0,16.0,2.0,16.0
349,0.5340284542750662,0.38098946753189866,0.03996683846678494,26.0,16.0,2.0,16.0
350,0.5131090549223003,0.36492829475212585,0.03111765054812429,26.0,16.0,2.0,16.0
351,0.5102897952421961,0.37124116057954903,0.039162350279752775,26.0,16.0,2.0,16.0
352,0.47476577141387877,0.340994950527201,0.03225909317035869,26.0,16.0,2.0,16.0
353,0.4777060759686461,0.34521186227594247,0.03689467682987496,26.0,16.0,2.0,16.0
354,0.4441044043628559,0.32330297371684397,0.019409037215725098,26.0,16.0,2.0,16.0
355,0.4579449461100206,0.3323072744379685,0.026616247450558954,26.0,16.0,2.0,16.0
356,0.42397810138488934,0.30066675030600226,0.027212046760014402,26.0,16.0,2.0,16.0
357,0.40582901274483646,0.2809430804111849,0.026770805345379647,26.0,16.0,2.0,16.0
358,0.3890719638202815,0.2682104038026173,0.043208494896452294,26.0,16.0,2.0,16.0
359,0.3890505595302598,0.28171333863513864,0.031573813661110416,26.0,16.0,2.0,16.0
360,0.3632321329255617,0.2542410624565329,0.020830912694931165,26.0,16.0,2.0,16.0
361,0.370792689094917,0.25029398804554975,0.03468340864147283,26.0,16.0,2.0,16.0
362,0.34185737092248036,0.23080466442858272,0.03177265739616178,26.0,16.0,2.0,16.0
363,0.36352446245611314,0.24018106637670647,0.033111028004654014,26.0,16.0,2.0,16.0
364,0.34537728173233456,0.2296341035605236,0.028922566923759118,26.0,16.0,2.0,16.0
365,0.31851304972195293,0.20998250887141895,0.03137251121296619,26.0,16.0,2.0,16.0
366,0.18361028302806684,0.11949668308368817,0.032534969999115565,26.0,16.0,2.0,16.0
367,0.31710800953245694,0.2155212549366846,0.025458294645157954,26.0,16.0,2.0,16.0
368,0.30632022024881733,0.204612646949636,0.03364903441042764,26.0,16.0,2.0,16.0
369,0.2972820705020261,0.1989068226705912,0.033040289900394246,26.0,16.0,2.0,16.0
370,0.29076564470341904,0.1871796275420068,0.03356270285378209,26.0,16.0,2.0,16.0
371,0.2708373236574984,0.17775257088051344,0.03186922595808399,26.0,16.0,2.0,16.0
372,0.25445528943937984,0.15900704768755064,0.0227480254939434,26.0,16.0,2.0,16.0
373,0.561029448272979,0.4198858710572185,0.02971921041804355,26.0,16.0,2.0,16.0
374,0.26200581560446234,0.16987674818012038,0.03072570288561404,26.0,16.0,2.0,16.0
375,0.5030138631770433,0.3699412229915905,0.03762492554712929,15.0,16.0,2.0,16.0
376,0.4968716403271124,0.3671480965626088,0.032180285582695076,15.0,16.0,2.0,16.0
377,0.47658542953631555,0.3492611067555999,0.02711269471099001,15.0,16.0,2.0,16.0
378,0.4460578931715238,0.3229754159798005,0.030193050811440223,15.0,16.0,2.0,16.0
379,0.4431786340855274,0.3238395002433003,0.02211967031606768,15.0,16.0,2.0,16.0
380,0.40795542697647275,0.2976224833748083,0.020518232967955328,15.0,16.0,2.0,16.0
381,0.41788452655143715,0.30656772194486076,0.030894485272842852,15.0,16.0,2.0,16.0
382,0.6647965467051634,0.5123919210383329,0.02939625612574804,15.0,16.0,2.0,16.0
383,0.667624153701765,0.5135564304093523,0.028341616694474416,15.0,16.0,2.0,16.0
384,0.37953921857459205,0.2768023308632962,0.03216898248183137,15.0,16.0,2.0,16.0
385,0.6383826614164141,0.4815998575442795,0.04077704019048865,15.0,16.0,2.0,16.0
386,0.5587645961259985,0.4245102766577942,0.02596859153533282,15.0,16.0,2.0,16.0
387,0.5875286788256897,0.4364180836311063,0.03939769543560848,15.0,16.0,2.0,16.0
388,0.527838917736922,0.3929039132706292,0.02938343404832205,15.0,16.0,2.0,16.0
389,0.5488216481712623,0.410587655479376,0.031500060971726924,15.0,16.0,2.0,16.0
390,0.0470650070629253,0.039958567588568424,0.031094111993584563,37.0,16.0,2.0,18.0
391,0.06477746092977399,0.05220855400009917,0.04657613695693904,37.0,16.0,2.0,18.0
392,0.060957107000000746,0.04656354497867398,0.03419365774341111,37.0,16.0,2.0,18.0
393,0.04509041065420392,0.035573669080028694,0.03732176882855405,37.0,16.0,2.0,18.0
394,0.050268067594909434,0.043881437360426136,0.029458264526069047,37.0,16.0,2.0,18.0
395,0.04746009181748493,0.03344985624684008,0.022990789571658805,37.0,16.0,2.0,18.0
396,0.05018190721275707,0.03825188085463794,0.03957760727184756,37.0,16.0,2.0,18.0
397,0.02955310688745569,0.02908839833203544,0.027932807772093934,37.0,16.0,2.0,18.0
398,0.03962508867714084,0.032465765361437,0.017844168928946125,37.0,16.0,2.0,18.0
399,0.03648545436039115,0.036724508906356264,0.0315997901431483,37.0,16.0,2.0,18.0
400,0.027870913239516567,0.019836650223924304,0.01673926752133585,37.0,16.0,2.0,18.0
401,0.03826415666954089,0.03770186023529158,0.029532978426970006,37.0,16.0,2.0,18.0
402,0.07776050111843487,0.06256608142340037,0.04070687513594077,37.0,16.0,2.0,18.0
403,0.07235516140533244,0.059661960518867733,0.017152270626531144,37.0,16.0,2.0,18.0
404,0.07012327513183789,0.054230727668442724,0.025204131363484684,37.0,16.0,2.0,18.0
405,0.10795198159032353,0.07564462624172069,0.04652335953585349,37.0,16.0,2.0,18.0
406,0.06669575121246078,0.05232193474760032,0.018881533225950625,37.0,16.0,2.0,18.0
407,0.07377771064087613,0.04924739188939811,0.032467679469221127,37.0,16.0,2.0,18.0
408,0.07239514440582825,0.05997498083368088,0.03954431011442896,37.0,16.0,2.0,18.0
409,0.07409910356785869,0.05045369153329749,0.025282839715519013,37.0,16.0,2.0,18.0
410,0.07093645512387525,0.04871659781197406,0.03270295160670671,37.0,16.0,2.0,18.0
411,0.07654275995469896,0.05658479136081727,0.027407459548803748,37.0,16.0,2.0,18.0
412,0.06267900534181203,0.04305596429057106,0.03055845802410443,37.0,16.0,2.0,18.0
413,0.05349845857068502,0.04366924643058951,0.02769091961766915,37.0,16.0,2.0,18.0
414,0.06909136428598488,0.05324104992889802,0.03452634181027625,37.0,16.0,2.0,18.0
415,0.0559566623467622,0.04317483681447338,0.027407748672862442,37.0,16.0,2.0,18.0
416,0.048780822556597804,0.03196669090769014,0.03314420436442487,37.0,16.0,2.0,18.0
417,0.0656968494284151,0.05515483813917533,0.03575922345525935,37.0,16.0,2.0,18.0
418,0.05713727644578061,0.04543840161213246,0.04769829323858468,37.0,16.0,2.0,18.0
419,0.04288176881205403,0.0385019727771273,0.027096369320773406,37.0,16.0,2.0,18.0
420,0.0550576723193071,0.044941423639687485,0.025643404234488798,37.0,16.0,2.0,18.0
421,0.04371080404508325,0.037705129519697574,0.024089830978236755,37.0,16.0,2.0,18.0
422,0.05619916802537486,0.045090245896091743,0.03862617516846799,37.0,16.0,2.0,18.0
423,0.042308920370093824,0.035333003229867856,0.029354709454093224,37.0,16.0,2.0,18.0
424,0.04642299492166632,0.03857691613923658,0.02820263813551978,37.0,16.0,2.0,18.0
425,0.05674135784088444,0.038374542691750176,0.04269653854617687,37.0,16.0,2.0,18.0
426,0.05105482766523036,0.04439326021834789,0.026441455419214343,37.0,16.0,2.0,18.0
427,0.09527377305915484,0.07145007016635219,0.026254762127764775,26.0,16.0,2.0,18.0
428,0.10608567924376198,0.07920447435594877,0.027726210697652326,26.0,16.0,2.0,18.0
429,0.07602042617618604,0.058809620738293586,0.031250666818922336,26.0,16.0,2.0,18.0
430,0.08032803315222246,0.05800412925596715,0.03136153789260498,26.0,16.0,2.0,18.0
431,0.08536641260110696,0.06882016663111826,0.031508920218929946,26.0,16.0,2.0,18.0
432,0.09522817113573853,0.07094734683749027,0.051593726165064524,26.0,16.0,2.0,18.0
433,0.07735313670445085,0.06045381092234806,0.02842215132979162,26.0,16.0,2.0,18.0
434,0.07852718211528274,0.06030378271934788,0.025245966855884892,26.0,16.0,2.0,18.0
435,0.06592131015354541,0.0388091800553858,0.029882025412278416,26.0,16.0,2.0,18.0
436,0.07250264303762786,0.054649878767972504,0.025900245533150172,26.0,16.0,2.0,18.0
437,0.07684570064789074,0.058240275373322985,0.04665225984248511,26.0,16.0,2.0,18.0
438,0.08984907657267105,0.06807012856872266,0.032218822646546255,26.0,16.0,2.0,18.0
439,0.06905092032895793,0.057700123623512546,0.03025897508145943,26.0,16.0,2.0,18.0
440,0.060040544084948654,0.05431604922525422,0.040413529159185904,26.0,16.0,2.0,18.0
441,0.06058459100794826,0.04804265200015066,0.027819273366154494,26.0,16.0,2.0,18.0
442,0.06301252763355751,0.051220246206532954,0.03043167673494871,26.0,16.0,2.0,18.0
443,0.06271875306950828,0.051616412329151096,0.03369189070050913,26.0,16.0,2.0,18.0
444,0.06219243509700064,0.04570416857677595,0.026010022426213766,26.0,16.0,2.0,18.0
445,0.059299181680165645,0.04276105963173921,0.03319892061976005,26.0,16.0,2.0,18.0
446,0.05467929529785589,0.040891332706952305,0.032013466211933746,26.0,16.0,2.0,18.0
447,0.058912198987240455,0.04566192628539253,0.026250139328265403,26.0,16.0,2.0,18.0
448,0.04620009308592207,0.04092511546906187,0.024888362200078087,26.0,16.0,2.0,18.0
449,0.04404814777112749,0.04251693693417336,0.03334150529346221,26.0,16.0,2.0,18.0
450,0.06298662328534878,0.055732967030695045,0.041426959496501395,26.0,16.0,2.0,18.0
451,0.08022264034394763,0.06350124161768168,0.03213358332781621,26.0,16.0,2.0,18.0
452,0.08898827649121076,0.07159213514005917,0.027193472432972206,26.0,16.0,2.0,18.0
453,0.08870398995125996,0.06990353758981693,0.03330031133329067,15.0,16.0,2.0,18.0
454,0.07881710323857975,0.06492914632451847,0.028704555780505334,15.0,16.0,2.0,18.0
455,0.07979579997727505,0.06389429839602255,0.03249798533055832,15.0,16.0,2.0,18.0
456,0.08755309864701559,0.06788972457167775,0.043388735281160794,15.0,16.0,2.0,18.0
457,0.09013972795183846,0.07215976943714071,0.03654992513201717,15.0,16.0,2.0,18.0
458,0.07231628043427918,0.06092954490030273,0.03129671697514191,15.0,16.0,2.0,18.0
459,0.12376680813884544,0.09906622119562195,0.03550796984533821,15.0,16.0,2.0,18.0
460,0.11649680463478905,0.09158230722819613,0.029036051498579758,15.0,16.0,2.0,18.0
461,0.12262901060348848,0.09418534315994345,0.027566764685102,15.0,16.0,2.0,18.0
462,0.09988556788591736,0.0778473568736252,0.03185296904551905,15.0,16.0,2.0,18.0
463,0.10611935385531523,0.08503479622671198,0.0364182638547837,15.0,16.0,2.0,18.0
464,0.09674557026964876,0.07254458865653753,0.02562613690451093,15.0,16.0,2.0,18.0
465,0.09915297151995728,0.0781619296933022,0.034409153641182896,15.0,16.0,2.0,18.0
466,0.0846761319700989,0.06442020195066006,0.02566966190572728,15.0,16.0,2.0,18.0
467,0.09530463916100597,0.07412841175268232,0.03256250860395365,15.0,16.0,2.0,18.0
468,5.8882353949747746,3.5966163991382354,0.06882095756643497,37.0,16.0,5.0,14.0
469,5.825961511927952,3.560147228753447,0.14495422013263592,37.0,16.0,5.0,14.0
470,5.853456060435381,3.6320499347930193,0.08575510050441329,37.0,16.0,5.0,14.0
471,5.479983289905226,3.27871798442831,0.12125606344435919,37.0,16.0,5.0,14.0
472,5.975263214206208,3.633123529571177,0.14684387962385922,37.0,16.0,5.0,14.0
473,5.344642991083991,3.227763571820036,0.13148947031187283,37.0,16.0,5.0,14.0
474,4.985463207423031,2.95677598208318,0.11781432690370588,37.0,16.0,5.0,14.0
475,5.864745798474624,3.4466746141212545,0.22576584466198693,37.0,16.0,5.0,14.0
476,4.920428457753498,2.915335406899561,0.10906384421770972,37.0,16.0,5.0,14.0
477,5.060378979331879,2.93277526398485,0.1588460666566282,37.0,16.0,5.0,14.0
478,4.39872188754904,2.5285238770586624,0.1800008671641286,37.0,16.0,5.0,14.0
479,11.399185773421854,8.058472881653241,0.153672212860413,37.0,16.0,5.0,14.0
480,10.89393568355984,7.689337467999579,0.13553664386030193,37.0,16.0,5.0,14.0
481,9.827831837390885,6.845736799697609,0.12451503071460925,37.0,16.0,5.0,14.0
482,10.424935807243365,7.2442974777826095,0.1601896438999535,37.0,16.0,5.0,14.0
483,10.371581214426882,7.220563651017682,0.15565675453023223,37.0,16.0,5.0,14.0
484,9.646946325003647,6.654124940739219,0.10674420070177426,37.0,16.0,5.0,14.0
485,10.374535595863547,7.120060287787169,0.147795385705433,37.0,16.0,5.0,14.0
486,9.344678538977082,6.440617723987962,0.15841979430336822,37.0,16.0,5.0,14.0
487,8.4394552488027,5.740635861054125,0.08886744363414444,37.0,16.0,5.0,14.0
488,9.763015357005328,6.574754690082729,0.1958689876301822,37.0,16.0,5.0,14.0
489,8.25576138229431,5.6137621202640355,0.14618663021538514,37.0,16.0,5.0,14.0
490,8.317470428163464,5.53646474361019,0.16053533605136863,37.0,16.0,5.0,14.0
491,8.060726053757751,5.3773425517742135,0.1439089385805998,37.0,16.0,5.0,14.0
492,8.80286696808451,5.868550559533321,0.17032599625096118,37.0,16.0,5.0,14.0
493,7.150257954234808,4.741230175066838,0.1124737221473641,37.0,16.0,5.0,14.0
494,7.405399068718718,4.831902195965224,0.1941040855001492,37.0,16.0,5.0,14.0
495,7.703651181116712,5.09331319776085,0.16430950998672114,37.0,16.0,5.0,14.0
496,6.098341026212603,3.9386831044939314,0.1327478010714021,37.0,16.0,5.0,14.0
497,7.00443810481495,4.610545421105107,0.10409959296151364,37.0,16.0,5.0,14.0
498,6.498681012413729,4.419751249195619,0.09013185891699846,37.0,16.0,5.0,14.0
499,6.437123386603822,4.119938102063494,0.1508447051724902,37.0,16.0,5.0,14.0
500,6.073851887796108,3.8913897337166032,0.1603001233092285,37.0,16.0,5.0,14.0
501,6.001493417838721,4.023887862816062,0.12784020158036594,37.0,16.0,5.0,14.0
502,5.467327040999622,3.462111507103964,0.1125403394568119,37.0,16.0,5.0,14.0
503,7.050062253026768,4.498648063761642,0.1510464540732982,37.0,16.0,5.0,14.0
504,5.487031522509425,3.5430057862751014,0.09657576658756699,37.0,16.0,5.0,14.0
505,13.205961927735064,9.615439780609435,0.3016477617121498,26.0,16.0,5.0,14.0
506,12.93534706611392,9.3992503890776,0.16295444027906347,26.0,16.0,5.0,14.0
507,12.553717892291921,9.098690303202641,0.18844566832679435,26.0,16.0,5.0,14.0
508,12.090158352981636,8.696032155298228,0.21658633340818814,26.0,16.0,5.0,14.0
509,12.590005730139017,9.042193461606491,0.2152244029625962,26.0,16.0,5.0,14.0
510,11.532543173749616,8.26710347517013,0.14607629164002797,26.0,16.0,5.0,14.0
511,10.360462206341126,7.300241501612388,0.2900144926346949,26.0,16.0,5.0,14.0
512,12.218505628885318,8.609558929602837,0.23460780855464122,26.0,16.0,5.0,14.0
513,9.962806079069894,7.042810168539061,0.18229720744185077,26.0,16.0,5.0,14.0
514,10.191845749107456,7.080365235966923,0.21737982561843927,26.0,16.0,5.0,14.0
515,8.630319098778884,5.994627385969788,0.10753964564277026,26.0,16.0,5.0,14.0
516,9.236376480765783,6.4581596375393495,0.09720700405890327,26.0,16.0,5.0,14.0
517,8.278900545690417,5.695767621435507,0.13778908396124678,26.0,16.0,5.0,14.0
518,7.690477340838994,5.258027470294867,0.14287839031287358,26.0,16.0,5.0,14.0
519,8.417588152707197,5.810461315462283,0.127539423714457,26.0,16.0,5.0,14.0
520,7.966519062595328,5.386254873872372,0.18116184332493734,26.0,16.0,5.0,14.0
521,7.574912222014332,5.10913474185664,0.10503453612689259,26.0,16.0,5.0,14.0
522,8.25865792503218,5.585823249375714,0.1275555707292915,26.0,16.0,5.0,14.0
523,7.271330291028073,4.865978318924222,0.12773108334191483,26.0,16.0,5.0,14.0
524,6.654544730996283,4.414639983826953,0.09883562246554976,26.0,16.0,5.0,14.0
525,7.875309612054259,5.24616855128569,0.1582648591023754,26.0,16.0,5.0,14.0
526,6.570293288427684,4.3378969722356535,0.11966546482298278,26.0,16.0,5.0,14.0
527,6.724832637226328,4.420412634087366,0.1415813025944909,26.0,16.0,5.0,14.0
528,6.625639087595695,4.379528548796246,0.09714342921496166,26.0,16.0,5.0,14.0
529,15.027036162772855,11.26375476515272,0.21039812537037014,26.0,16.0,5.0,14.0
530,12.506558126456493,9.298843297626009,0.27436295020581175,26.0,16.0,5.0,14.0
531,12.541390149625391,9.32381750932828,0.19937835376688084,15.0,16.0,5.0,14.0
532,12.22560855078121,9.016341252177588,0.17514007802896425,15.0,16.0,5.0,14.0
533,11.939197503271794,8.730648944601912,0.19820494035319255,15.0,16.0,5.0,14.0
534,11.150880392943657,8.11116435153265,0.21696930027015948,15.0,16.0,5.0,14.0
535,11.798735776676057,8.555261415203967,0.21439428747457048,15.0,16.0,5.0,14.0
536,10.733120683822909,7.706173739532362,0.22358159786543066,15.0,16.0,5.0,14.0
537,10.051909853835971,7.235310165026967,0.17341612391829148,15.0,16.0,5.0,14.0
538,19.4669430572679,15.028678218331839,0.48525362589629073,15.0,16.0,5.0,14.0
539,15.765676224936875,12.109726364392115,0.42542579821783827,15.0,16.0,5.0,14.0
540,16.37490159731741,12.485437012583123,0.305438627449401,15.0,16.0,5.0,14.0
541,13.641959530081989,10.411964096660535,0.2989276445644714,15.0,16.0,5.0,14.0
542,13.87386388782218,10.540128567277552,0.3075505517422259,15.0,16.0,5.0,14.0
543,12.710116289613662,9.613916597179667,0.23625247293567486,15.0,16.0,5.0,14.0
544,11.743493652997596,8.79969644197708,0.2902170335760869,15.0,16.0,5.0,14.0
545,12.506205986744593,9.341915249259515,0.3243923931020191,15.0,16.0,5.0,14.0
546,0.9592981492936138,0.5947776437288275,0.09410543269553685,37.0,16.0,5.0,16.0
547,0.9228836685033046,0.5654049074378751,0.10390135795943291,37.0,16.0,5.0,16.0
548,0.4125099408781808,0.21688989284982652,0.10275649806541597,37.0,16.0,5.0,16.0
549,0.8398786749953439,0.5254279109978514,0.07359462478982812,37.0,16.0,5.0,16.0
550,0.8391372024611613,0.5185856163947954,0.10244680740435727,37.0,16.0,5.0,16.0
551,0.7808467915286155,0.4791922858856836,0.10110365416607496,37.0,16.0,5.0,16.0
552,0.8636515133888679,0.49564301453102066,0.12877105659003463,37.0,16.0,5.0,16.0
553,0.905459095468472,0.5376773324771927,0.1370158727468369,37.0,16.0,5.0,16.0
554,0.9014146112403226,0.5606014225619862,0.11658301209199716,37.0,16.0,5.0,16.0
555,0.7164712903846996,0.4177114289606574,0.0692579726293152,37.0,16.0,5.0,16.0
556,0.78567404861217,0.4524281917262457,0.13602217905536823,37.0,16.0,5.0,16.0
557,1.775774891147766,1.2910643696678337,0.09189184536333281,37.0,16.0,5.0,16.0
558,2.05591512606868,1.4707897188956054,0.14061209201300615,37.0,16.0,5.0,16.0
559,1.9000664878123017,1.3259086757550858,0.1480978576913443,37.0,16.0,5.0,16.0
560,1.586286055653691,1.1159245217338365,0.08897092052076969,37.0,16.0,5.0,16.0
561,1.7941609638031988,1.260590296650184,0.13278391935366954,37.0,16.0,5.0,16.0
562,1.6804563235154608,1.1837820589318133,0.11832870811713667,37.0,16.0,5.0,16.0
563,1.4126125542121128,0.9542542330066984,0.10048435454770291,37.0,16.0,5.0,16.0
564,1.3130388179099548,0.9176516160495864,0.09679192435901966,37.0,16.0,5.0,16.0
565,1.3002135977805307,0.8773699721500865,0.10920973079085966,37.0,16.0,5.0,16.0
566,1.3911480907610774,0.942967122641267,0.0870344105111714,37.0,16.0,5.0,16.0
567,1.2748317953750128,0.8602474015206187,0.10450762350022058,37.0,16.0,5.0,16.0
568,1.3355014890639783,0.895947993733892,0.13185882049923342,37.0,16.0,5.0,16.0
569,1.163255040840977,0.7608673936768737,0.11285234320575907,37.0,16.0,5.0,16.0
570,1.1729908468987622,0.804741352136122,0.08323200348472126,37.0,16.0,5.0,16.0
571,1.2135306276702646,0.8110437931828015,0.11179186715203782,37.0,16.0,5.0,16.0
572,1.2394389710455287,0.8210308333096147,0.10102015953799284,37.0,16.0,5.0,16.0
573,1.2160251258168926,0.810252281409301,0.11093087610326066,37.0,16.0,5.0,16.0
574,1.0943746784661292,0.7195116103795042,0.11511618897514739,37.0,16.0,5.0,16.0
575,1.0130152812345292,0.6873800076590376,0.06749644050652771,37.0,16.0,5.0,16.0
576,0.07969140916809528,0.05231452284522632,0.006647270849910299,37.0,16.0,5.0,16.0
577,0.9903558323608113,0.649605122042891,0.10790194782782564,37.0,16.0,5.0,16.0
578,1.0805126167015318,0.6905988583369006,0.1276625079859709,37.0,16.0,5.0,16.0
579,1.0992253407176238,0.7158537406031623,0.12234017336347094,37.0,16.0,5.0,16.0
580,0.9423348381401514,0.5854930753711414,0.10802360295606568,37.0,16.0,5.0,16.0
581,0.9707937264834482,0.5961079555518558,0.1195758361872927,37.0,16.0,5.0,16.0
582,0.891441484789755,0.5661095203989706,0.1043291540995367,37.0,16.0,5.0,16.0
583,2.137180938122771,1.5620239174605535,0.16082630724470595,26.0,16.0,5.0,16.0
584,2.0607113560745494,1.4933643721572294,0.14586383816728304,26.0,16.0,5.0,16.0
585,1.9045080811764237,1.407727115849321,0.1193273087914922,26.0,16.0,5.0,16.0
586,1.7949301989948905,1.2869528385457016,0.15940983107848844,26.0,16.0,5.0,16.0
587,1.6597016972333836,1.2010369699911918,0.09498073608868803,26.0,16.0,5.0,16.0
588,1.4748752299081305,1.0480800913091817,0.1156016319801916,26.0,16.0,5.0,16.0
589,1.7753503855461912,1.269902581605527,0.12930351895929418,26.0,16.0,5.0,16.0
590,1.7426762809993093,1.2328253213973486,0.13281663087572818,26.0,16.0,5.0,16.0
591,1.6575512306364169,1.1608690090502929,0.1318962466110739,26.0,16.0,5.0,16.0
592,1.4230613330859778,0.9914476539793892,0.13097903283308307,26.0,16.0,5.0,16.0
593,1.5347119927460156,1.069419409167375,0.1221681272672099,26.0,16.0,5.0,16.0
594,1.3013474863587389,0.8852394074769199,0.10127812691245165,26.0,16.0,5.0,16.0
595,1.6360488487395417,1.1052678836358054,0.16974324538846589,26.0,16.0,5.0,16.0
596,1.5600320455458843,1.0545386564535253,0.1559004568029071,26.0,16.0,5.0,16.0
597,1.238406997636084,0.8324990401651878,0.12373016570784225,26.0,16.0,5.0,16.0
598,1.4293818024299563,0.9934095574494859,0.15650440209299843,26.0,16.0,5.0,16.0
599,1.3303742050291691,0.912398398560431,0.09916456443033887,26.0,16.0,5.0,16.0
600,1.1701496939604534,0.7950239845493526,0.1056323420944962,26.0,16.0,5.0,16.0
601,1.042660544340188,0.6962290422509453,0.09440063250871902,26.0,16.0,5.0,16.0
602,0.9849394546896416,0.644904454498528,0.09953362946323512,26.0,16.0,5.0,16.0
603,1.1042790237625963,0.7221334632293823,0.1075511932953087,26.0,16.0,5.0,16.0
604,1.0225928656843268,0.7111006011407328,0.0909586288318517,26.0,16.0,5.0,16.0
605,1.0737392394269383,0.7034820941714137,0.11428902437820444,26.0,16.0,5.0,16.0
606,1.013434627512626,0.6678894926747451,0.11492334333678914,26.0,16.0,5.0,16.0
607,0.9070746654429841,0.5956205798010267,0.08609157326949189,26.0,16.0,5.0,16.0
608,2.1391336912985515,1.5956703546527833,0.14139185938632148,26.0,16.0,5.0,16.0
609,2.024370339623449,1.5143018858927026,0.15208466986457642,15.0,16.0,5.0,16.0
610,1.1783172390885086,0.8004370967672186,0.11909586803498243,15.0,16.0,5.0,16.0
611,1.774237355148769,1.2999475465245782,0.12997371336636218,15.0,16.0,5.0,16.0
612,1.6767279648864093,1.2217960715231966,0.13624310452003308,15.0,16.0,5.0,16.0
613,1.6232627607217431,1.1741492507448246,0.1250484031013218,15.0,16.0,5.0,16.0
614,1.466189629270131,1.0609759117548188,0.09461685859643434,15.0,16.0,5.0,16.0
615,1.710508018729414,1.2426006298336478,0.14326587088539375,15.0,16.0,5.0,16.0
616,2.781201873741077,2.1672661757046026,0.1408994725043339,15.0,16.0,5.0,16.0
617,2.683913979520721,2.0699614141366696,0.12773017958946248,15.0,16.0,5.0,16.0
618,2.3210207329078427,1.7834748674283827,0.1582262953627151,15.0,16.0,5.0,16.0
619,2.4279093480495,1.8563767000466904,0.15654491629034997,15.0,16.0,5.0,16.0
620,2.0669373287719512,1.565203491545855,0.13911857200404826,15.0,16.0,5.0,16.0
